,acousticness,analysis_url,danceability,duration_ms,energy,id,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,track_href,type,uri,valence,artist,song_title,target,Unnamed: 0
1083,0.0245,,0.747,232787,0.8640000000000001,,4.46e-05,8,0.0853,-3.181,0,0.0599,92.02799999999999,4,,,,0.746,Wisin,Escápate Conmigo,0,1083.0
476,0.0009630000000000001,,0.767,317320,0.7120000000000001,,0.00275,5,0.243,-7.28,1,0.0564,125.025,4,,,,0.9470000000000001,Martin Solveig,Jealousy,0,476.0
1196,0.007379999999999999,,0.35200000000000004,216893,0.843,,0.0,7,0.0883,-7.983,0,0.48200000000000004,165.29,5,,,,0.716,Far East Movement,Like A G6,0,1196.0
308,0.0259,,0.69,225533,0.5479999999999999,,0.00243,10,0.106,-9.587,0,0.35200000000000004,121.509,4,,,,0.693,Shocking Blue,Love Buzz,0,308.0
837,0.10300000000000001,,0.835,389508,0.48100000000000004,,0.81,8,0.113,-9.606,1,0.136,121.993,4,,,,0.304,Ben Pearce,What I Might Do - Club Mix,0,837.0
634,0.14,,0.525,291162,0.5379999999999999,,0.11699999999999999,11,0.095,-9.366,0,0.0783,175.953,4,,,,0.7909999999999999,Major Lazer,Get Free (feat. Amber of Dirty Projectors),0,634.0
976,0.0216,,0.7090000000000001,343800,0.669,,0.0125,11,0.146,-8.422,0,0.0409,105.00399999999999,4,,,,0.106,Hayden James,Something About You - ODESZA Remix,0,976.0
1384,0.8809999999999999,,0.764,99610,0.177,,3.34e-05,9,0.121,-13.595999999999998,0,0.0983,115.697,4,,,,0.569,Kwon Jin Ah,Zig Zag,0,1384.0
397,0.113,,0.715,329169,0.64,,0.0418,2,0.0848,-7.167999999999999,1,0.0317,113.507,4,,,,0.39799999999999996,Hot Chip,Huarache Lights,0,397.0
1560,0.93,,0.336,314493,0.32799999999999996,,0.732,7,0.111,-15.005,0,0.0386,184.007,3,,,,0.198,Joe Lovano,Emperor Jones - Instrumental,0,1560.0
1431,0.0171,,0.47,251350,0.863,,0.14300000000000002,6,0.096,-6.52,0,0.0461,170.137,4,,,,0.335,Buku,Front to Back,0,1431.0
27,0.018000000000000002,,0.6459999999999999,188333,0.8370000000000001,,0.0403,6,0.316,-6.615,1,0.134,100.04,4,,,,0.32,Crystal Castles,Char,0,27.0
197,0.064,,0.568,322544,0.9359999999999999,,0.00099,0,0.14800000000000002,-6.365,1,0.0504,150.067,4,,,,0.792,Woods,Moving to the Left,0,197.0
389,0.000239,,0.32899999999999996,255413,0.8140000000000001,,0.0944,7,0.0936,-6.005,1,0.0674,120.462,4,,,,0.40299999999999997,Tame Impala,The Moment,0,389.0
1984,0.11900000000000001,,0.904,217587,0.517,,0.0147,7,0.17600000000000002,-7.287000000000001,0,0.0598,96.999,4,,,,0.722,Electric Guest,Oh Devil,0,1984.0
238,0.5379999999999999,,0.879,313493,0.495,,0.000333,7,0.0827,-10.584000000000001,0,0.0765,102.652,4,,,,0.797,Marcos Valle,Estrelar,0,238.0
1878,0.21100000000000002,,0.581,272507,0.8170000000000001,,1.42e-06,0,0.24600000000000002,-6.542000000000001,1,0.0382,141.607,4,,,,0.772,Counting Crows,Mr. Jones,0,1878.0
236,0.0249,,0.618,221840,0.5379999999999999,,1.3699999999999998e-05,2,0.35200000000000004,-5.827999999999999,0,0.0319,79.925,4,,,,0.299,Autre Ne Veut,Counting,0,236.0
759,0.0796,,0.868,342773,0.627,,0.0,1,0.0983,-4.843,0,0.11599999999999999,131.097,4,,,,0.314,Future,Move That Dope,0,759.0
1906,0.0251,,0.743,214400,0.675,,0.000717,8,0.0685,-4.2669999999999995,0,0.0953,92.90899999999999,4,,,,0.604,TLC,No Scrubs,0,1906.0
346,0.00014099999999999998,,0.688,324437,0.5870000000000001,,0.92,2,0.0421,-8.521,1,0.046,125.012,4,,,,0.757,ODESZA,Bloom - Lane 8 Remix,0,346.0
1168,0.0905,,0.648,220781,0.532,,0.0,0,0.0831,-6.597,1,0.0746,99.98299999999999,4,,,,0.49700000000000005,Kygo,It Ain’t Me (with Selena Gomez),0,1168.0
1548,0.9670000000000001,,0.539,294667,0.0678,,0.168,0,0.114,-18.039,1,0.0468,124.105,4,,,,0.257,Lou Donaldson,Autumn Nocturne,0,1548.0
1121,0.0869,,0.49,246853,0.894,,0.0,11,0.10300000000000001,-1.7080000000000002,0,0.0947,197.989,4,,,,0.6559999999999999,Reik,Qué Gano Olvidándote - Versión Urbana,0,1121.0
704,0.0072299999999999994,,0.743,259683,0.633,,0.0,9,0.24600000000000002,-8.224,1,0.235,85.041,4,,,,0.39799999999999996,Riff Raff,Marc Jacobs,0,704.0
1472,0.125,,0.72,230853,0.746,,0.00047599999999999997,11,0.0929,-5.567,0,0.0985,124.045,4,,,,0.508,The Chainsmokers,Something Just Like This - Don Diablo Remix,0,1472.0
464,0.009470000000000001,,0.718,171933,0.8440000000000001,,0.711,8,0.122,-8.045,1,0.0581,94.988,4,,,,0.54,Teams vs. Star Slinger,The Yes Strut,0,464.0
1766,0.0772,,0.733,241133,0.7440000000000001,,0.0,1,0.341,-3.51,1,0.0553,92.515,4,,,,0.528,Wyclef Jean,Sweetest Girl (Dollar Bill),0,1766.0
123,0.000758,,0.695,253773,0.912,,0.000103,10,0.302,-3.3310000000000004,0,0.193,160.043,4,,,,0.612,Rick Ross,Movin' Bass - GTA Remix,0,123.0
1881,0.00117,,0.46399999999999997,236067,0.785,,1.46e-06,6,0.32799999999999996,-7.42,0,0.0436,153.005,4,,,,0.505,Gin Blossoms,Hey Jealousy,0,1881.0
789,0.7120000000000001,,0.27699999999999997,235747,0.29,,0.0459,1,0.228,-8.541,1,0.0332,71.30199999999999,4,,,,0.0576,Perfume Genius,Fool,0,789.0
1037,0.6609999999999999,,0.47600000000000003,231920,0.527,,0.0,1,0.307,-6.406000000000001,1,0.0399,152.11700000000002,3,,,,0.205,Tim McGraw,Speak to a Girl,0,1037.0
1006,0.289,,0.506,240363,0.43,,0.0139,10,0.135,-17.402,0,0.317,137.644,4,,,,0.294,Bugzy Malone,M.E.N,0,1006.0
1691,0.00172,,0.542,203347,0.905,,0.0104,9,0.136,-5.653,1,0.054000000000000006,153.398,4,,,,0.365,Kings of Leon,Sex on Fire,0,1691.0
1498,0.39299999999999996,,0.602,200187,0.7070000000000001,,0.0,11,0.165,-4.0969999999999995,1,0.302,75.09,4,,,,0.539,Rag'n'Bone Man,Human,0,1498.0
1215,0.0378,,0.81,369627,0.7929999999999999,,1.82e-06,6,0.07200000000000001,-9.404,0,0.0403,116.04899999999999,4,,,,0.86,Daft Punk,Get Lucky,0,1215.0
1733,0.0264,,0.815,283934,0.9440000000000001,,0.00037999999999999997,1,0.18100000000000002,-6.6979999999999995,1,0.0513,115.219,4,,,,0.6809999999999999,Janet Jackson,Escapade,0,1733.0
1884,0.171,,0.618,300773,0.8959999999999999,,0.0,2,0.0875,-5.357,1,0.0307,113.961,4,,,,0.727,New Radicals,You Get What You Give,0,1884.0
1426,0.00755,,0.54,224707,0.82,,0.0,5,0.642,-3.824,1,0.138,78.063,4,,,,0.516,Rick Ross,Game Ain't Based On Sympathy,0,1426.0
466,0.738,,0.698,101039,0.9229999999999999,,8.21e-06,1,0.29600000000000004,-5.382000000000001,0,0.316,95.009,4,,,,0.779,Teams vs. Star Slinger,Close to Me,0,466.0
1963,0.721,,0.366,191009,0.363,,0.0006360000000000001,3,0.154,-9.767999999999999,1,0.0288,132.75799999999998,4,,,,0.262,Nick Berry,Every Loser Wins,0,1963.0
1364,0.7120000000000001,,0.483,229261,0.524,,0.0,11,0.0975,-3.92,1,0.0261,91.87799999999999,4,,,,0.519,Standing Egg,Wonder,0,1364.0
1788,0.789,,0.664,145707,0.32,,0.0,4,0.152,-7.356,1,0.0322,141.916,3,,,,0.71,Rags Cast,Perfect Harmony,0,1788.0
1890,0.16,,0.561,295493,0.555,,0.0,11,0.114,-9.734,0,0.0287,134.369,4,,,,0.509,4 Non Blondes,What's Up?,0,1890.0
133,0.0668,,0.7040000000000001,199246,0.647,,1.93e-06,10,0.10099999999999999,-7.874,0,0.171,92.00200000000001,4,,,,0.6940000000000001,Disclosure,Magnets,0,133.0
1803,0.19,,0.7759999999999999,239880,0.507,,0.0,9,0.12,-5.752000000000001,0,0.0405,98.051,4,,,,0.51,JoJo,Secret Love,0,1803.0
884,0.00543,,0.363,178772,0.755,,0.00105,1,0.084,-6.654,0,0.12,114.40700000000001,4,,,,0.736,Mac Demarco,Only You,0,884.0
1609,0.0316,,0.591,185171,0.8809999999999999,,0.00203,6,0.303,-4.073,0,0.0614,128.076,4,,,,0.16,Breathe Carolina,Can't Take It,0,1609.0
1453,0.0214,,0.5870000000000001,198426,0.772,,0.698,4,0.447,-4.439,0,0.0375,127.978,4,,,,0.201,Dimitri Vangelis & Wyman,Legacy,0,1453.0
679,0.311,,0.675,205740,0.617,,0.0,10,0.19,-7.74,1,0.256,140.124,4,,,,0.508,Brian Pumper,I'm A Martian,0,679.0
1059,0.0292,,0.40299999999999997,211307,0.745,,0.0,1,0.0985,-6.534,0,0.0858,186.24099999999999,4,,,,0.634,Zac Brown Band,Family Table,0,1059.0
530,7.79e-05,,0.35100000000000003,141305,0.9309999999999999,,0.129,6,0.226,-5.746,0,0.0539,126.39399999999999,4,,,,0.604,FIDLAR,Oh,0,530.0
16,0.0239,,0.603,270827,0.955,,0.0451,1,0.11900000000000001,-4.111000000000001,1,0.0458,123.92200000000001,4,,,,0.773,New Order,World In Motion,0,16.0
3,0.604,,0.494,199413,0.33799999999999997,,0.51,5,0.0922,-15.235999999999999,1,0.0261,86.46799999999999,4,,,,0.23,Beach House,Master Of None,0,3.0
545,0.0543,,0.625,193147,0.5760000000000001,,4.07e-05,11,0.187,-5.693,0,0.175,179.063,4,,,,0.223,Miguel,Adorn,0,545.0
467,0.00041900000000000005,,0.823,259680,0.8109999999999999,,0.0745,1,0.17600000000000002,-6.1579999999999995,1,0.0661,104.63,4,,,,0.718,Zdar,How Do You See Me Now,0,467.0
1679,0.00278,,0.231,200920,0.7909999999999999,,0.00055,4,0.396,-4.297,0,0.0446,87.337,4,,,,0.40399999999999997,AFI,Snow Cats,0,1679.0
1457,0.10800000000000001,,0.6409999999999999,302506,0.6759999999999999,,0.0,9,0.152,-4.461,1,0.0385,119.10799999999999,4,,,,0.174,San Holo,Light - GOSLO Remix,0,1457.0
1673,0.114,,0.858,290836,0.6970000000000001,,0.0,2,0.22399999999999998,-5.361000000000001,1,0.23,98.012,4,,,,0.365,Lil Dicky,$ave Dat Money (feat. Fetty Wap & Rich Homie Quan),0,1673.0
618,0.007490000000000001,,0.5870000000000001,250299,0.784,,0.0126,9,0.264,-4.878,1,0.0469,139.99,4,,,,0.13,The Partysquad,Oh My - Club Mix,0,618.0
164,0.0682,,0.557,293910,0.608,,0.0263,5,0.196,-7.657,0,0.0862,109.67,4,,,,0.21100000000000002,FKA twigs,Papi Pacify,0,164.0
564,0.139,,0.701,261120,0.8220000000000001,,0.0526,6,0.0726,-6.13,1,0.0366,129.03,4,,,,0.7390000000000001,Grimes,Vowels = space and time,0,564.0
1349,5.41e-06,,0.389,220558,0.985,,0.9540000000000001,1,0.305,-2.795,0,0.11199999999999999,135.019,4,,,,0.0637,Aversions Crown,Prismatic Abyss,0,1349.0
886,0.612,,0.59,219560,0.578,,0.000162,10,0.0837,-5.797999999999999,0,0.0528,81.663,4,,,,0.262,Kaleo,Way Down We Go,0,886.0
154,0.00157,,0.79,217707,0.6759999999999999,,0.0,8,0.25,-6.432,0,0.271,132.002,4,,,,0.314,Drake,Big Rings,0,154.0
906,2.6000000000000002e-05,,0.76,272082,0.669,,0.076,11,0.0666,-8.583,1,0.0521,122.007,4,,,,0.6829999999999999,Boston Bun,Paris Groove (Original Mix),0,906.0
756,0.37,,0.645,272453,0.836,,0.0,2,0.125,-7.23,0,0.159,123.96600000000001,4,,,,0.17600000000000002,ScHoolboy Q,Hell Of A Night,0,756.0
392,0.0818,,0.61,290667,0.7909999999999999,,0.0,2,0.0847,-10.918,0,0.10099999999999999,85.338,4,,,,0.938,Barry White,Never Never Gonna Give Ya Up,0,392.0
1918,0.0962,,0.72,188107,0.898,,0.0,11,0.0675,-3.701,0,0.0997,143.431,4,,,,0.9640000000000001,The Offspring,Pretty Fly (For a White Guy),0,1918.0
369,0.0152,,0.8140000000000001,234640,0.83,,0.36,10,0.0899,-5.766,0,0.0822,124.99799999999999,4,,,,0.287,Les Sins,Talk About,0,369.0
1618,0.00259,,0.66,254879,0.652,,0.0,8,0.0673,-4.747,1,0.0582,127.977,4,,,,0.16699999999999998,Adventure Club,Crash 2.0 (Adventure Club vs. DallasK),0,1618.0
266,0.07400000000000001,,0.523,215867,0.722,,0.00336,6,0.122,-6.5329999999999995,1,0.0307,129.424,4,,,,0.496,Ananda Shankar,Jumpin' Jack Flash,0,266.0
1767,0.0138,,0.701,283093,0.457,,0.0,8,0.054000000000000006,-8.562000000000001,0,0.0311,127.925,4,,,,0.292,Usher,Slow Jam,0,1767.0
1639,0.0291,,0.589,212627,0.6509999999999999,,3.2e-06,6,0.111,-5.0969999999999995,1,0.0306,90.01100000000001,4,,,,0.161,Alan Walker,Faded,0,1639.0
103,0.12300000000000001,,0.698,236760,0.7929999999999999,,0.0,1,0.0805,-5.332000000000001,0,0.105,129.94799999999998,4,,,,0.46,Shy Glizzy,White Girl,0,103.0
1832,0.23,,0.888,238733,0.815,,0.000424,11,0.127,-4.909,0,0.0404,127.273,4,,,,0.96,Michael Jackson,P.Y.T. (Pretty Young Thing),0,1832.0
835,0.000997,,0.787,484853,0.9159999999999999,,0.8109999999999999,0,0.0588,-8.542,0,0.047,116.007,4,,,,0.507,Shit Robot,I Got a Feeling,0,835.0
257,0.539,,0.6890000000000001,171560,0.83,,0.0,8,0.0882,-8.774,1,0.0954,140.732,4,,,,0.8220000000000001,Funkadelic,Can You Get To That,0,257.0
1374,0.16399999999999998,,0.8440000000000001,226600,0.32,,0.0,6,0.107,-9.532,0,0.0475,125.927,4,,,,0.575,10cm,Talk,0,1374.0
245,0.0626,,0.6970000000000001,181149,0.655,,0.774,1,0.353,-9.781,0,0.15,86.969,4,,,,0.436,Chrome Sparks,Marijuana,0,245.0
162,0.0496,,0.753,256320,0.708,,0.0123,6,0.0872,-7.2170000000000005,0,0.223,115.00399999999999,4,,,,0.445,Majid Jordan,Forever,0,162.0
1933,0.00125,,0.649,230747,0.815,,4.31e-05,3,0.6709999999999999,-3.7960000000000003,0,0.0415,126.03,4,,,,0.774,Katy Perry,Last Friday Night (T.G.I.F.),0,1933.0
1612,0.0058,,0.7040000000000001,377153,0.9620000000000001,,0.128,7,0.22,-3.095,1,0.115,127.99700000000001,4,,,,0.0727,Tommy Trash,Cascade - Original Mix,0,1612.0
418,0.48200000000000004,,0.732,167547,0.46799999999999997,,0.809,9,0.371,-13.662,0,0.0409,118.994,4,,,,0.191,The xx,Chained,0,418.0
1331,6.56e-05,,0.387,300000,0.9670000000000001,,0.226,5,0.337,-3.335,0,0.128,129.904,4,,,,0.0536,Lorna Shore,FVNERAL MOON,0,1331.0
209,0.00471,,0.542,227160,0.799,,0.0161,4,0.0814,-3.641,0,0.0354,92.215,4,,,,0.426,Phantogram,Black Out Days,0,209.0
385,0.32299999999999995,,0.8390000000000001,369067,0.48,,0.0505,6,0.0758,-12.222999999999999,1,0.113,120.973,4,,,,0.45,Matias Aguayo,Rollerskate,0,385.0
822,0.6659999999999999,,0.8270000000000001,202360,0.503,,0.44299999999999995,1,0.12300000000000001,-11.007,1,0.0352,119.35,4,,,,0.94,Pops Staples,Black Boy,0,822.0
600,0.423,,0.7859999999999999,267160,0.525,,0.461,1,0.0876,-8.271,0,0.0388,128.014,4,,,,0.43,Classixx,Borderline,0,600.0
553,0.45299999999999996,,0.815,230307,0.672,,0.0,8,0.11199999999999999,-5.675,1,0.27,151.362,4,,,,0.813,Toyan,Jacket & Tie,0,553.0
1558,0.937,,0.428,240093,0.3,,0.6579999999999999,0,0.168,-8.885,1,0.034,122.667,5,,,,0.221,Joshua Redman,The Folks Who Live on the Hill,0,1558.0
366,0.445,,0.915,183159,0.54,,3.63e-05,7,0.11,-6.577999999999999,1,0.0661,100.039,4,,,,0.113,Vince Staples,Norf Norf,0,366.0
638,0.00042300000000000004,,0.723,358436,0.669,,0.9359999999999999,11,0.0751,-5.026,0,0.0582,126.01299999999999,4,,,,0.156,The Partysquad,For Your Love - Olav Basoski Remix,0,638.0
1442,0.0771,,0.466,224212,0.8490000000000001,,2.89e-06,9,0.10400000000000001,-3.85,0,0.0633,183.76,4,,,,0.353,Showtek,On Our Own (feat. Natalie Major),0,1442.0
529,0.0581,,0.748,306600,0.586,,0.0,1,0.156,-2.5540000000000003,1,0.0512,140.067,4,,,,0.162,2 Chainz,Birthday Song,0,529.0
1316,7.53e-05,,0.39799999999999996,200525,0.9740000000000001,,0.0076,1,0.389,-2.823,0,0.16,129.983,4,,,,0.245,Advocates,Substance Affliction,0,1316.0
1939,0.0174,,0.757,205080,0.902,,6.04e-06,7,0.0975,-6.747000000000001,1,0.0369,130.05,4,,,,0.853,The Cheeky Girls,Cheeky Song (Touch My Bum),0,1939.0
178,0.0108,,0.787,273853,0.6579999999999999,,0.0152,8,0.13,-5.379,0,0.0324,110.98299999999999,4,,,,0.867,Holy Ghost!,Okay,0,178.0
1117,0.076,,0.899,234320,0.626,,0.0,6,0.0631,-4.228,0,0.292,88.007,4,,,,0.871,Daddy Yankee,Shaky Shaky,0,1117.0
1383,0.439,,0.892,157001,0.44299999999999995,,0.0,0,0.0866,-6.181,1,0.0379,107.984,4,,,,0.7290000000000001,10cm,My eyes,0,1383.0
963,0.5429999999999999,,0.785,196570,0.7959999999999999,,0.29100000000000004,5,0.10800000000000001,-5.815,0,0.0379,136.05,4,,,,0.8059999999999999,Glass Animals,Cane Shuga,0,963.0
416,0.0079,,0.428,316444,0.74,,0.935,0,0.0985,-10.026,1,0.0588,134.981,4,,,,0.0576,Girl Unit,Club Rez,0,416.0
1089,0.11599999999999999,,0.685,204520,0.8590000000000001,,0.0,5,0.317,-2.595,0,0.0553,176.018,4,,,,0.8859999999999999,Daddy Yankee,La Rompe Corazones,0,1089.0
891,0.0664,,0.643,335399,0.889,,0.884,3,0.0904,-7.042999999999999,0,0.0499,131.999,4,,,,0.6579999999999999,Ejeca,You,0,891.0
1516,0.941,,0.349,176297,0.22699999999999998,,0.8190000000000001,6,0.109,-12.298,1,0.031,100.449,4,,,,0.15,Terence Blanchard,Jackie Gets Out,0,1516.0
1685,2.7899999999999997e-05,,0.35100000000000003,165047,0.915,,0.0725,1,0.0972,-4.53,0,0.0881,184.815,4,,,,0.457,Neck Deep,Serpents,0,1685.0
1449,0.0256,,0.5589999999999999,210968,0.8540000000000001,,2.61e-06,11,0.294,-3.923,0,0.036000000000000004,156.00799999999998,4,,,,0.474,Sam F,Limitless (feat. Sophie Rose),0,1449.0
2009,0.00499,,0.595,224000,0.8370000000000001,,0.0359,1,0.10099999999999999,-6.011,1,0.0696,149.964,4,,,,0.331,Kuuro,Aamon,0,2009.0
597,0.0492,,0.738,461560,0.8079999999999999,,0.7340000000000001,10,0.036000000000000004,-9.772,0,0.0522,120.24799999999999,4,,,,0.816,Inner City,Big Fun - Original 12'' Mix,0,597.0
1994,0.51,,0.63,240000,0.772,,2.26e-05,1,0.0881,-6.986000000000001,1,0.0297,99.964,4,,,,0.7140000000000001,WALK THE MOON,Aquaman,0,1994.0
1289,0.0832,,0.49200000000000005,232379,0.6559999999999999,,0.0,9,0.20199999999999999,-7.361000000000001,1,0.0365,147.94799999999998,3,,,,0.336,one sonic society,Great Are You Lord (Radio Mix),0,1289.0
434,0.00417,,0.35600000000000004,193653,0.872,,0.00975,2,0.0997,-7.837000000000001,1,0.068,166.3,4,,,,0.5920000000000001,The Black Keys,Lonely Boy,0,434.0
771,0.0020399999999999997,,0.805,285015,0.879,,0.595,6,0.0578,-5.747000000000001,1,0.0521,123.01299999999999,4,,,,0.713,The Alexanders,Don't Miss,0,771.0
815,0.612,,0.649,175733,0.406,,0.0,2,0.10300000000000001,-10.43,1,0.0803,110.09100000000001,3,,,,0.478,Muddy Waters,Mannish Boy,0,815.0
913,0.00428,,0.7040000000000001,405560,0.895,,0.28,10,0.267,-7.81,1,0.0647,118.662,4,,,,0.865,New Order,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",0,913.0
1142,0.0745,,0.696,211364,0.503,,0.0,8,0.0869,-4.842,1,0.0356,99.977,4,,,,0.539,Lady Gaga,The Cure,0,1142.0
1347,1.6899999999999997e-05,,0.32899999999999996,135653,0.993,,0.6409999999999999,6,0.342,-3.4160000000000004,1,0.0969,116.461,4,,,,0.37200000000000005,Suicide Silence,Unanswered,0,1347.0
1861,0.265,,0.546,201413,0.76,,7.47e-05,8,0.0948,-6.763,1,0.0428,151.45600000000002,4,,,,0.461,The Lumineers,Cleopatra,0,1861.0
831,0.0672,,0.802,451341,0.872,,0.0197,5,0.0941,-6.346,0,0.0557,117.005,4,,,,0.68,Pitchben,Stand Up - Tiger & Woods Remix,0,831.0
1666,0.0243,,0.631,218093,0.838,,0.0,11,0.0512,-6.817,0,0.0818,127.93799999999999,4,,,,0.392,Owl City,When Can I See You Again?,0,1666.0
1622,0.00695,,0.583,233239,0.748,,0.0241,6,0.22,-4.798,1,0.0292,142.029,4,,,,0.23399999999999999,Marshmello,Summer,0,1622.0
1550,0.8859999999999999,,0.386,348533,0.125,,0.878,9,0.18899999999999997,-19.892,0,0.0572,78.553,3,,,,0.132,"Tommy Flanagan, Ron Carter & Tony Williams",Angel Eyes,0,1550.0
1886,0.00468,,0.499,134200,0.873,,0.0,6,0.165,-3.9019999999999997,1,0.0386,142.726,4,,,,0.8690000000000001,The Presidents Of The United States Of America,Lump,0,1886.0
1321,0.000273,,0.285,232999,0.9890000000000001,,0.797,7,0.10400000000000001,-4.407,1,0.147,140.019,4,,,,0.201,Reaping Asmodeia,Of Talons and Teeth,0,1321.0
1412,0.361,,0.653,264747,0.409,,0.00011999999999999999,9,0.18899999999999997,-11.446,1,0.42100000000000004,174.324,4,,,,0.18100000000000002,J. Cole,Deja Vu,0,1412.0
1132,0.00139,,0.613,189387,0.8740000000000001,,1.82e-06,2,0.6559999999999999,-3.594,1,0.0697,108.038,4,,,,0.532,Fall Out Boy,Immortals,0,1132.0
1430,0.00551,,0.562,228414,0.885,,0.805,8,0.0621,-3.096,1,0.0431,145.06,4,,,,0.679,Marshmello,Home,0,1430.0
451,0.0914,,0.568,277335,0.662,,0.45899999999999996,8,0.317,-10.651,0,0.257,173.937,4,,,,0.452,Com Truise,Slow Peels,0,451.0
1598,0.953,,0.156,458000,0.023,,0.33799999999999997,10,0.165,-31.081999999999997,1,0.0445,140.715,4,,,,0.0588,Robert Schumann,"Piano Quartet in E flat, Op.47: 3. Andante cantabile",0,1598.0
406,0.107,,0.826,253747,0.7509999999999999,,7.709999999999999e-05,10,0.0596,-9.621,0,0.0564,105.90899999999999,4,,,,0.919,Stevie Wonder,I Wish,0,406.0
80,0.555,,0.7909999999999999,187210,0.58,,0.00155,8,0.11599999999999999,-8.377,1,0.0588,81.678,4,,,,0.733,Thundercat,Them Changes (feat. Flying Lotus & Kamasi Washington),0,80.0
661,0.0645,,0.8240000000000001,180107,0.883,,0.0707,0,0.409,-2.715,1,0.10800000000000001,127.98899999999999,4,,,,0.846,Duck Sauce,It's You,0,661.0
327,0.315,,0.65,190734,0.44799999999999995,,0.0,5,0.0931,-9.979,1,0.0947,85.045,4,,,,0.193,Eighty4 Fly,Kush High,0,327.0
981,0.0369,,0.44799999999999995,258653,0.733,,0.0425,3,0.16899999999999998,-6.2379999999999995,1,0.0292,142.00799999999998,4,,,,0.40399999999999997,Beach House,Myth,0,981.0
786,0.768,,0.275,283872,0.21600000000000003,,0.897,5,0.0832,-13.818,1,0.0345,116.38799999999999,4,,,,0.17600000000000002,Pink Floyd,The Great Gig In The Sky - 2011 Remastered Version,0,786.0
667,0.025,,0.8540000000000001,207264,0.46,,0.0,10,0.128,-9.71,0,0.14,97.512,4,,,,0.49200000000000005,Sage The Gemini,Gas Pedal (feat. IamSu),0,667.0
908,0.207,,0.7859999999999999,206081,0.963,,0.0012,9,0.16899999999999998,-2.84,0,0.127,94.63,4,,,,0.9,Worlds Famous Supreme Team,Hey DJ,0,908.0
1339,1.9399999999999997e-05,,0.209,246689,0.955,,0.0118,11,0.0925,-4.527,1,0.14300000000000002,199.988,4,,,,0.114,Shadow of Intent,The Shaping Sickness,0,1339.0
1458,0.265,,0.677,185613,0.778,,0.0,6,0.247,-5.19,0,0.0291,97.97,4,,,,0.335,LVNDSCAPE,Walk Away,0,1458.0
907,0.0008849999999999999,,0.79,312000,0.42700000000000005,,0.446,11,0.0514,-11.360999999999999,0,0.0541,116.986,4,,,,0.961,HNNY,Nothing,0,907.0
491,0.0132,,0.677,271480,0.86,,0.0119,1,0.0487,-5.074,1,0.0348,121.98899999999999,4,,,,0.7929999999999999,Hot Chip,Don't Deny Your Heart,0,491.0
1309,0.0147,,0.242,233796,0.96,,0.0562,1,0.0923,-4.112,1,0.306,169.896,4,,,,0.19899999999999998,I Declare War,We Wait,0,1309.0
1738,0.0743,,0.754,199787,0.946,,0.000391,8,0.401,-2.149,0,0.0403,112.042,4,,,,0.865,*NSYNC,I Want You Back - Radio Edit,0,1738.0
1976,0.000102,,0.446,190787,0.9,,1.89e-05,10,0.0404,-3.5410000000000004,0,0.0489,187.96099999999998,4,,,,0.884,Nickelback,When We Stand Together,0,1976.0
1781,0.245,,0.319,252053,0.664,,0.0,1,0.0812,-4.85,1,0.0357,112.37700000000001,5,,,,0.441,Jon McLaughlin,Human,0,1781.0
1841,0.845,,0.24,224240,0.16,,0.0,5,0.0842,-14.213,1,0.0301,92.742,4,,,,0.19899999999999998,Mandy Moore,"I See the Light - From ""Tangled""/Soundtrack Version",0,1841.0
1418,0.214,,0.523,291280,0.7829999999999999,,0.0,6,0.612,-3.755,0,0.185,117.264,5,,,,0.312,Rick Ross,Apple of My Eye,0,1418.0
1539,0.87,,0.446,492080,0.242,,0.49700000000000005,8,0.105,-14.152000000000001,1,0.0368,126.681,4,,,,0.17600000000000002,Seamus Blake,Count Your Blessings,0,1539.0
723,0.591,,0.624,251627,0.7240000000000001,,7.79e-06,10,0.10099999999999999,-7.1129999999999995,1,0.10099999999999999,78.008,4,,,,0.62,Vampire Weekend,Step,0,723.0
1329,0.000482,,0.258,282101,0.905,,0.000489,10,0.6859999999999999,-4.897,1,0.136,112.94,4,,,,0.16,At Rest,Dance of the Witch,0,1329.0
1904,0.17300000000000001,,0.618,217893,0.794,,0.000226,1,0.14400000000000002,-6.985,1,0.126,175.822,4,,,,0.919,Christina Aguilera,Genie In A Bottle (Album Version),0,1904.0
1758,0.0786,,0.779,254067,0.711,,2.4e-05,0,0.373,-4.053999999999999,1,0.14400000000000002,96.47200000000001,4,,,,0.857,Blackstreet,Take Me There - Remix,0,1758.0
1625,0.00164,,0.703,346930,0.684,,0.00037799999999999997,8,0.0744,-6.532,1,0.0778,126.027,4,,,,0.222,Jack Back,"Wild One Two - feat. David Guetta, Nicky Romero & Sia",0,1625.0
1745,0.11699999999999999,,0.6970000000000001,203600,0.856,,0.0,10,0.287,-4.439,0,0.0752,104.20200000000001,4,,,,0.732,Backstreet Boys,The Call,0,1745.0
1923,0.0005009999999999999,,0.7490000000000001,195107,0.745,,0.00403,2,0.33299999999999996,-10.625,1,0.16399999999999998,101.97200000000001,4,,,,0.461,Kris Kross,Jump,0,1923.0
